date,type,rating,surprise_pct,vix,vix_ma_20,vix_change_5d,vix_change_20d,vix_above_20,rsi_14,ma_5,ma_20,ma_50,volatility_20,momentum_5d,momentum_20d,price,fed_funds_rate,fed_rate_change_3m,returns,target
2014-08-01,NFP,-3.0,-22.22222222222222,17.030000686645508,12.763000059127808,4.340001106262207,6.710000991821289,0,56.09776146711144,81.25711517333984,81.22487678527833,80.91640396118164,0.3172797666843913,-0.12780363611452072,1.3153400066192367,81.41697692871094,0.09,0.0,0.10617078071413859,1
2014-10-01,NFP,-2.0,-11.02661596958175,16.709999084472656,13.744999933242799,3.4399986267089844,4.34999942779541,0,66.83357767073473,81.70737762451172,81.36318817138672,81.6440397644043,0.3181545338957958,1.3488057132257092,0.278894808539798,82.28260803222656,0.09,0.0,-0.3259543441385798,0
2015-01-01,NFP,-3.0,-19.207920792079207,19.200000762939453,16.592500114440917,4.40000057220459,6.350000381469727,0,48.4019192653748,83.75732727050782,83.89742393493653,83.4313735961914,0.44289286998844285,0.7758504814031841,0.8237032610329598,84.02688598632812,0.11,0.020000000000000004,1.2860621212007606,1
2015-04-01,NFP,3.0,20.44117647058824,15.109999656677246,14.993000030517578,-0.3299999237060547,0.880000114440918,0,69.1547792170675,86.09220886230469,85.49101867675782,85.67454727172851,0.46933326983297313,0.5501444774677067,2.239798984801933,86.61766815185547,0.12,0.009999999999999995,-0.15636187698023218,0
2015-07-01,NFP,3.0,25.799256505576214,16.09000015258789,14.484500074386597,2.8299999237060547,2.4300003051757812,0,48.615982005603286,83.65829010009766,83.71369819641113,84.51062133789063,0.5147711202394609,-0.3708344635930727,-0.17098533905645086,83.4752197265625,0.13,0.010000000000000009,1.0642828835863938,1
2015-07-01,CPI,5.0,692.8195963635657,16.09000015258789,14.484500074386597,2.8299999237060547,2.4300003051757812,0,48.615982005603286,83.65829010009766,83.71369819641113,84.51062133789063,0.5147711202394609,-0.3708344635930727,-0.17098533905645086,83.4752197265625,0.13,0.010000000000000009,1.0642828835863938,1
2015-09-01,NFP,-4.0,-30.662557781201855,31.399999618530273,20.691500091552733,-4.620000839233398,18.399999618530273,1,52.18871735680277,85.42166137695312,85.46682319641113,84.72884597778321,0.37660529967610873,-0.37510292187629135,0.742773885305148,85.63825988769531,0.14,0.010000000000000009,-0.028098551258652956,0
2015-09-01,CPI,-5.0,-90.4492078924401,31.399999618530273,20.691500091552733,-4.620000839233398,18.399999618530273,1,52.18871735680277,85.42166137695312,85.46682319641113,84.72884597778321,0.37660529967610873,-0.37510292187629135,0.742773885305148,85.63825988769531,0.14,0.010000000000000009,-0.028098551258652956,0
2015-10-01,NFP,4.0,34.91124260355029,22.549999237060547,23.848999977111816,-0.9200000762939453,-3.5400009155273438,1,63.381877142455224,86.3887451171875,85.80661163330078,85.49494232177734,0.3990693734530804,0.7504377272558704,1.4797050416383017,86.66915893554688,0.12,-0.010000000000000009,-0.07419959682743686,0
2015-10-01,CPI,5.0,30.574751287387286,22.549999237060547,23.848999977111816,-0.9200000762939453,-3.5400009155273438,1,63.381877142455224,86.3887451171875,85.80661163330078,85.49494232177734,0.3990693734530804,0.7504377272558704,1.4797050416383017,86.66915893554688,0.12,-0.010000000000000009,-0.07419959682743686,0
2015-11-01,CPI,5.0,220.0165062234202,15.069999694824219,16.294000005722047,0.6099996566772461,-5.870000839233398,0,41.59502327217401,86.37007904052734,86.62456665039062,86.13816543579101,0.3506813737593719,-0.42798610111185464,-1.191024563917964,86.05009460449219,0.12,-0.020000000000000018,-0.3659854085992344,0
2016-01-01,NFP,-4.0,-41.66666666666667,18.209999084472656,18.299000215530395,2.6399993896484375,2.299999237060547,0,46.181940296016954,85.37464752197266,85.52555541992187,85.61237365722656,0.4279386439779436,-0.17589437229977856,-0.7007574966929497,85.29385375976562,0.34,0.22000000000000003,0.5752771551873098,1
