date,type,rating,surprise_pct,rsi_14,volatility_20,momentum_5d,momentum_20d,vix,vix_ma_20,vix_change_5d,vix_change_20d,vix_above_20,fed_funds_rate,fed_rate_change_3m,returns,target
2021-08-01,NFP,-3.0,-24.024960998439937,58.61359499065746,2.8520643610544045,1.909025231568573,10.876124625252181,18.239999771118164,17.709500217437743,1.039999008178711,2.760000228881836,0,0.09,0.03,0.8303078540163371,1
2021-09-01,RETAIL,-5.0,-48.30158523162582,61.853772529372094,2.006199864447473,-0.9576029820266729,-4.042425106661862,16.110000610351562,17.25750002861023,-0.6800003051757812,-1.8599987030029297,0,0.08,0.0,-1.3080594737645634,0
2021-09-01,NFP,-3.0,-26.88284518828452,61.853772529372094,2.006199864447473,-0.9576029820266729,-4.042425106661862,16.110000610351562,17.25750002861023,-0.6800003051757812,-1.8599987030029297,0,0.08,0.0,-1.3080594737645634,0
2021-10-01,CPI,5.0,23.72647556255346,36.50130790150353,2.808512071809808,-8.07976259605583,-9.520319800720845,21.100000381469727,20.244999885559082,3.3500003814697266,4.690000534057617,1,0.08,-0.020000000000000004,-3.4188110173834296,0
2021-10-01,RETAIL,5.0,2003.311932219806,36.50130790150353,2.808512071809808,-8.07976259605583,-9.520319800720845,21.100000381469727,20.244999885559082,3.3500003814697266,4.690000534057617,1,0.08,-0.020000000000000004,-3.4188110173834296,0
2021-10-01,GDP,5.0,37.10710759033999,36.50130790150353,2.808512071809808,-8.07976259605583,-9.520319800720845,21.100000381469727,20.244999885559082,3.3500003814697266,4.690000534057617,1,0.08,-0.020000000000000004,-3.4188110173834296,0
2021-10-01,NFP,4.0,48.35545297172534,36.50130790150353,2.808512071809808,-8.07976259605583,-9.520319800720845,21.100000381469727,20.244999885559082,3.3500003814697266,4.690000534057617,1,0.08,-0.020000000000000004,-3.4188110173834296,0
2021-10-01,PMI,5.0,137.73584905660377,36.50130790150353,2.808512071809808,-8.07976259605583,-9.520319800720845,21.100000381469727,20.244999885559082,3.3500003814697266,4.690000534057617,1,0.08,-0.020000000000000004,-3.4188110173834296,0
2021-11-01,CPI,5.0,27.594878777173605,69.68977216182391,2.621310354085512,7.733508330444727,4.570779773477929,16.40999984741211,17.379999971389772,1.1700000762939453,-6.549999237060547,0,0.08,-0.009999999999999995,-1.746093286037689,0
2021-11-01,RETAIL,5.0,897.4364722025355,69.68977216182391,2.621310354085512,7.733508330444727,4.570779773477929,16.40999984741211,17.379999971389772,1.1700000762939453,-6.549999237060547,0,0.08,-0.009999999999999995,-1.746093286037689,0
2021-12-01,PMI,-5.0,-26.881720430107524,50.76926917654776,3.5294598709271394,10.051006065091972,9.930896371278086,31.1200008392334,19.359500074386595,11.740001678466797,15.09000015258789,1,0.08,0.0,4.032541114984984,1
2021-12-01,RETAIL,-5.0,-252.60237225388263,50.76926917654776,3.5294598709271394,10.051006065091972,9.930896371278086,31.1200008392334,19.359500074386595,11.740001678466797,15.09000015258789,1,0.08,0.0,4.032541114984984,1
2021-12-01,NFP,-3.0,-17.345471969333968,50.76926917654776,3.5294598709271394,10.051006065091972,9.930896371278086,31.1200008392334,19.359500074386595,11.740001678466797,15.09000015258789,1,0.08,0.0,4.032541114984984,1
2022-01-01,PMI,-5.0,-40.63604240282685,46.945423162210695,2.675465020774021,-1.1938356359668223,-8.896299118710004,17.219999313354492,20.536499977111816,-0.7399997711181641,-10.730001449584961,0,0.08,0.0,-2.7671065337795993,0
2022-01-01,NFP,-5.0,-65.84872248924867,46.945423162210695,2.675465020774021,-1.1938356359668223,-8.896299118710004,17.219999313354492,20.536499977111816,-0.7399997711181641,-10.730001449584961,0,0.08,0.0,-2.7671065337795993,0
2022-01-01,GDP,-5.0,-40.40756533302384,46.945423162210695,2.675465020774021,-1.1938356359668223,-8.896299118710004,17.219999313354492,20.536499977111816,-0.7399997711181641,-10.730001449584961,0,0.08,0.0,-2.7671065337795993,0
2022-02-01,NFP,5.0,60.5789959963043,48.5619584468868,3.113262779276129,-0.4012710714296541,-11.798143191022914,21.959999084472656,23.448999977111818,-9.200000762939453,5.35999870300293,1,0.08,0.0,-1.0989070513328165,0
2022-02-01,PMI,4.0,12.062256809338514,48.5619584468868,3.113262779276129,-0.4012710714296541,-11.798143191022914,21.959999084472656,23.448999977111818,-9.200000762939453,5.35999870300293,1,0.08,0.0,-1.0989070513328165,0
