date,type,actual,consensus,surprise,surprise_pct,rating,1d,2d,3d,5d
2017-09-01,NFP,88000.0,178500.0,-90500.0,-50.700280112044815,-5,1.5858050133195263,0.9625207869777059,1.9960384566322553,0.5601875791010134
2017-10-01,NFP,143000.0,173000.0,-30000.0,-17.341040462427745,-3,0.09659113991852068,0.104601510096318,-0.27357671138269013,-0.24142811970446248
2017-11-01,NFP,223000.0,162666.66666666666,60333.33333333334,37.09016393442624,5,0.44084278620307576,0.7133984916530718,1.0901923983920925,1.290522933507132
2017-12-01,NFP,150000.0,165500.0,-15500.0,-9.365558912386707,-2,0.04736350985007616,0.545219095141469,0.8928732433506458,0.11061212734813206
2018-01-01,NFP,137000.0,156666.66666666666,-19666.666666666657,-12.553191489361698,-3,0.4781036926914273,0.462170918757084,0.17530569127569942,-1.22719254659414
2018-02-01,NFP,394000.0,148000.0,246000.0,166.2162162162162,5,-0.9279741734362129,0.008265325381954904,-0.6131027750244054,-1.6653146323445773
2018-03-01,NFP,226000.0,189166.66666666666,36833.33333333334,19.471365638766525,3,-0.812957283542828,-1.0811353924833629,-0.9890112750108777,-0.5280279011230057
2018-04-01,NFP,142000.0,212166.66666666666,-70166.66666666666,-33.07148468185389,-5,-0.7712939862891512,-0.9763965965340194,-1.7148307115676071,-0.47589414483321474
2018-05-01,NFP,318000.0,212000.0,106000.0,50.0,5,-0.10975167792669824,0.337880075520549,0.4897915905051742,0.23645274980573874
2018-06-01,NFP,219000.0,227833.33333333334,-8833.333333333343,-3.8771031455742544,0,-0.7231856659609232,-0.49044340152135674,-1.2967501947095115,-0.6400800797502808
2018-07-01,NFP,61000.0,239333.33333333334,-178333.33333333334,-74.5125348189415,-5,0.5356204220571178,0.8240326009905701,1.1536794592039148,0.4944088003798048
2018-08-01,NFP,259000.0,226666.66666666666,32333.333333333343,14.264705882352946,3,0.14353361841566728,0.6416002234822602,0.7006759615636908,0.2785908111145974
2018-09-01,NFP,79000.0,204166.66666666666,-125166.66666666666,-61.30612244897959,-5,-0.26663174286946906,0.09999850702314106,-0.7498534291241725,-1.1413846764723015
2018-10-01,NFP,168000.0,179666.66666666666,-11666.666666666657,-6.493506493506489,-2,0.6112517412148016,-1.1364637020125028,-1.8338828436023795,-3.0047481005364505
2018-11-01,NFP,91000.0,184000.0,-93000.0,-50.54347826086957,-5,-1.2432873192777418,-0.8553213065607882,-0.9170513213971797,-0.7936238884319012
2018-12-01,NFP,192000.0,146166.66666666666,45833.33333333334,31.356898517673898,5,1.6740993101749317,1.99343801258067,2.183300240126663,2.5888213232603947
2019-01-01,NFP,250000.0,141666.66666666666,108333.33333333334,76.47058823529413,5,1.1379586929782792,-0.032743545368373546,-0.3275032301115909,-0.7449834335583536
2019-02-01,NFP,6000.0,173166.66666666666,-167166.66666666666,-96.53512993262753,-5,-0.4464196965818068,0.008262956566288565,0.05787104658501642,1.149180738099787
2019-03-01,NFP,230000.0,131000.0,99000.0,75.57251908396947,5,0.7837593914858246,0.9944028322902014,1.3652498294807733,2.452374059095477
2019-04-01,NFP,298000.0,156166.66666666666,141833.33333333334,90.82177161152616,5,0.18488698432222742,-0.683476377899238,-0.40206783622637154,-0.6271770346881694
2019-05-01,NFP,28000.0,177833.33333333334,-149833.33333333334,-84.25492033739457,-5,-0.4761741433502404,-0.19370082588373563,0.08073505183412609,0.41163173569836226
2019-06-01,NFP,218000.0,167333.33333333334,50666.66666666666,30.278884462151385,5,-1.1401467550187292,-1.698895764136495,-1.381737861761346,-1.4648084257698646
2019-07-01,NFP,97000.0,171666.66666666666,-74666.66666666666,-43.49514563106796,-5,0.7712912662016738,1.4896607448983705,0.14362718994374768,0.24189481016875836
2019-08-01,NFP,235000.0,146166.66666666666,88833.33333333334,60.775370581527945,5,0.9241524291236958,2.668941170730687,3.4896109922508343,3.7483811784297236
2019-09-01,NFP,194000.0,184333.33333333334,9666.666666666657,5.244122965641948,2,0.14938207320459215,-1.6643051284054542,-0.9646275765749092,-4.429041394545766
2019-10-01,NFP,95000.0,178333.33333333334,-83333.33333333334,-46.728971962616825,-5,0.24430096819982627,1.1587224241617158,1.9056232162151527,1.3332231157330203
2019-11-01,NFP,208000.0,144500.0,63500.0,43.944636678200695,5,-1.3161457748941527,-2.426065996411165,-1.8355267492428526,-4.019634089175071
2019-12-01,NFP,127000.0,174500.0,-47500.0,-27.22063037249284,-4,2.09673043995315,1.0773115614323698,0.5856500603073187,0.24579820830119242
2020-01-01,NFP,236000.0,159333.33333333334,76666.66666666666,48.11715481171547,5,1.5400300159276352,0.9634379395211661,0.4671236117928656,0.15328077736254075
2020-02-01,NFP,261000.0,182500.0,78500.0,43.013698630136986,5,-1.3467152650170666,-2.425468438917528,-1.985699893061764,-0.48787410658239183
2020-03-01,NFP,-1397000.0,186833.33333333334,-1583833.3333333333,-847.7252453166815,-5,1.552569605012101,0.47419127445219716,2.975213268509267,11.27065056556546
